"2024-05-04 00:00:00",62925.8,64500.0,62550.4,63895.3,2487.06,53649.63,63340.13,66071.02,46.93,2661.95,-1257.31,-1167.24
"2024-05-05 00:00:00",63898.0,64646.7,62937.0,64067.5,1244.95,53753.29,63373.09,66047.38,47.54,2681.62,-1053.57,-1144.51
"2024-05-06 00:00:00",64067.5,65500.0,62720.2,63161.7,2920.39,53846.91,63339.54,65943.5,39.25,2690.4,-954.2,-1106.44
"2024-05-07 00:00:00",63161.7,64332.9,62305.0,62325.0,2316.14,53931.27,63391.57,65838.0,38.3,2739.81,-932.22,-1071.6
"2024-05-08 00:00:00",62325.0,62966.2,60888.9,61172.1,1624.82,54003.32,63274.72,65823.28,40.56,2644.14,-996.34,-1056.55
"2024-05-09 00:00:00",61172.1,63418.5,60650.7,63051.9,1439.29,54093.35,63234.87,65726.99,46.05,2659.24,-885.27,-1022.29
"2024-05-10 00:00:00",63052.0,63521.1,60220.2,60794.6,2069.45,54160.03,63024.91,65632.89,42.5,2793.41,-968.22,-1011.48
"2024-05-11 00:00:00",60790.8,61437.2,60484.0,60805.0,792.96,54226.15,62817.48,65572.79,43.25,2754.61,-1021.36,-1013.45
"2024-05-12 00:00:00",60805.0,61800.0,60638.9,61444.6,668.22,54297.98,62548.14,65520.99,45.77,2729.32,-1000.32,-1010.83
"2024-05-13 00:00:00",61444.6,63400.0,60773.2,62910.0,1728.05,54383.67,62372.65,65435.31,47.77,2749.06,-855.55,-979.77
"2024-05-14 00:00:00",62910.0,63075.0,61000.0,61568.6,1843.74,54455.16,62236.51,65267.68,52.57,2495.26,-839.37,-951.69
"2024-05-15 00:00:00",61568.6,66450.0,61325.4,66233.0,4260.47,54572.35,62323.71,65192.34,69.0,2547.23,-445.05,-850.36
"2024-05-16 00:00:00",66233.1,66700.0,64557.0,65228.4,2547.44,54678.38,62397.59,65108.16,64.46,2509.43,-211.17,-722.52
"2024-05-17 00:00:00",65228.4,67443.0,65121.1,67043.5,2179.14,54801.42,62578.51,65034.19,60.77,2358.47,119.27,-554.17
"2024-05-18 00:00:00",67043.6,67362.9,66620.4,66920.0,565.4,54922.0,62768.77,64974.25,58.28,2272.25,366.95,-369.94
"2024-05-19 00:00:00",66920.1,67984.0,65922.0,66262.4,1096.64,55034.84,62890.79,64906.45,55.85,2297.41,504.36,-195.08
"2024-05-20 00:00:00",66262.5,71464.9,66111.0,71408.1,3168.47,55197.76,63430.69,64908.48,67.93,2481.28,1016.75,47.28
"2024-05-21 00:00:00",71399.0,71896.4,69202.0,70145.1,2366.53,55346.49,64024.33,64917.76,66.69,2528.89,1305.86,299.0
"2024-05-22 00:00:00",70145.1,70594.2,68725.2,69144.0,2667.19,55483.78,64525.33,64991.49,67.13,2514.01,1437.63,526.72
